epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
61,1.000,1.000,20.641998,23.826481,0.000000,1.717264,1.035010,25.302460,29.656835,0.000000,1.712321,1.035672,1.00e-04
62,1.000,1.000,20.353506,23.463169,0.000000,1.719735,1.035916,24.571606,28.740747,0.000000,1.714885,1.035505,1.00e-04
63,1.000,1.000,20.127565,23.178789,0.000000,1.721481,1.036745,24.990483,29.262479,0.000000,1.716817,1.035229,1.00e-04
64,1.000,1.000,20.116888,23.162255,0.000000,1.724516,1.037352,25.115632,29.414587,0.000000,1.721212,1.034965,1.00e-04
65,1.000,1.000,19.758709,22.712155,0.000000,1.728254,1.031903,24.600074,28.767078,0.000000,1.724165,1.035397,1.00e-04
66,1.000,1.000,19.813074,22.777994,0.000000,1.729708,1.034558,24.423312,28.544545,0.000000,1.725889,1.034817,1.00e-04
67,1.000,1.000,19.688811,22.620001,0.000000,1.732578,1.033739,24.040488,28.064345,0.000000,1.727502,1.035053,1.00e-04
68,1.000,1.000,19.356868,22.204309,0.000000,1.733579,1.032794,23.792787,27.752760,0.000000,1.729463,1.035037,1.00e-04
69,1.000,1.000,19.142588,21.933937,0.000000,1.735519,1.035114,23.982526,27.988556,0.000000,1.730862,1.034957,1.00e-04
70,1.000,1.000,19.167223,21.963315,0.000000,1.736824,1.035558,23.506215,27.391472,0.000000,1.732573,1.034889,1.00e-04
71,1.000,1.000,18.874325,21.594431,0.000000,1.739355,1.036481,23.431898,27.296933,0.000000,1.734120,1.035279,1.00e-04
72,1.000,1.000,18.833411,21.542369,0.000000,1.740581,1.035258,23.361027,27.205625,0.000000,1.736978,1.034721,1.00e-04
73,1.000,1.000,18.532512,21.163364,0.000000,1.743654,1.034488,23.304700,27.132380,0.000000,1.739809,1.034745,1.00e-04
74,1.000,1.000,18.579088,21.220036,0.000000,1.745755,1.032274,22.756015,26.443920,0.000000,1.742228,1.035485,1.00e-04
75,1.000,1.000,18.351882,20.932353,0.000000,1.748801,1.034793,22.623141,26.274204,0.000000,1.746015,1.034826,1.00e-04
76,1.000,1.000,18.106994,20.623406,0.000000,1.751458,1.035512,22.893043,26.611005,0.000000,1.746656,1.034566,1.00e-04
77,1.000,1.000,17.976732,20.461129,0.000000,1.751455,1.033324,22.611712,26.259010,0.000000,1.747035,1.034376,1.00e-04
78,1.000,1.000,17.830120,20.276805,0.000000,1.752616,1.032914,22.253676,25.810017,0.000000,1.748598,1.033918,1.00e-04
79,1.000,1.000,17.704333,20.118872,0.000000,1.753268,1.033103,22.082683,25.595830,0.000000,1.749028,1.033982,1.00e-04
80,1.000,1.000,17.629374,20.024058,0.000000,1.754086,1.034289,22.042916,25.545572,0.000000,1.749771,1.033203,1.00e-04
81,1.000,1.000,17.519190,19.886228,0.000000,1.754731,1.032113,22.099168,25.614274,0.000000,1.751324,1.033447,1.00e-04
82,1.000,1.000,17.349861,19.673339,0.000000,1.755523,1.033856,22.359505,25.939774,0.000000,1.751287,1.033279,1.00e-04
83,1.000,1.000,17.310796,19.623587,0.000000,1.756145,1.035050,21.625380,25.021269,0.000000,1.752160,1.033181,1.00e-04
84,1.000,1.000,17.133579,19.401475,0.000000,1.757084,1.033656,21.856936,25.309772,0.000000,1.753126,1.033085,1.00e-04
85,1.000,1.000,16.946512,19.167335,0.000000,1.757672,1.032529,21.481056,24.838105,0.000000,1.754870,1.033381,1.00e-04
86,1.000,1.000,16.894823,19.101347,0.000000,1.758649,1.034130,21.551310,24.926588,0.000000,1.754226,1.033295,1.00e-04
87,1.000,1.000,16.839548,19.033546,0.000000,1.758204,1.030736,21.301973,24.615390,0.000000,1.753730,1.033383,1.00e-04
88,1.000,1.000,16.589226,18.719290,0.000000,1.759088,1.032618,21.107183,24.369123,0.000000,1.756498,1.033425,1.00e-04
89,1.000,1.000,16.474068,18.572864,0.000000,1.760946,1.035096,20.921900,24.136082,0.000000,1.757803,1.033960,1.00e-04
90,1.000,1.000,16.353351,18.421605,0.000000,1.762229,1.031417,20.897913,24.105476,0.000000,1.758480,1.033741,1.00e-04
91,1.000,1.000,16.210155,18.240898,0.000000,1.762992,1.035214,20.583652,23.711229,0.000000,1.759875,1.033836,1.00e-04
92,1.000,1.000,16.141897,18.155418,0.000000,1.763614,1.033354,20.400440,23.483160,0.000000,1.758990,1.033594,1.00e-04
93,1.000,1.000,16.052682,18.045119,0.000000,1.762204,1.034118,20.314080,23.375315,0.000000,1.758779,1.034021,1.00e-04
94,1.000,1.000,15.877232,17.824823,0.000000,1.763371,1.033379,20.459874,23.556679,0.000000,1.759802,1.033442,1.00e-04
95,1.000,1.000,15.838904,17.776316,0.000000,1.764105,1.032834,20.427571,23.514751,0.000000,1.761350,1.033449,1.00e-04
96,1.000,1.000,15.659949,17.551118,0.000000,1.765739,1.032315,20.242954,23.283003,0.000000,1.762408,1.033127,1.00e-04
97,1.000,1.000,15.571405,17.439047,0.000000,1.766998,1.032843,19.605035,22.482552,0.000000,1.765385,1.033425,1.00e-04
98,1.000,1.000,15.542737,17.400728,0.000000,1.769975,1.030873,20.046165,23.032065,0.000000,1.767323,1.033269,1.00e-04
99,1.000,1.000,15.428798,17.256101,0.000000,1.771445,1.033803,19.855824,22.792854,0.000000,1.768716,1.032829,1.00e-04
100,1.000,1.000,15.289292,17.080790,0.000000,1.772388,1.033745,19.527948,22.383083,0.000000,1.768663,1.032760,1.00e-04
101,1.000,1.000,15.237766,17.017187,0.000000,1.771771,1.032999,19.729340,22.634758,0.000000,1.768819,1.032383,1.00e-04
102,1.000,1.000,15.062110,16.797459,0.000000,1.772142,1.032145,19.661437,22.550699,0.000000,1.767966,1.032521,1.00e-04
103,1.000,1.000,15.099006,16.843796,0.000000,1.771589,1.033483,19.521483,22.375271,0.000000,1.768465,1.032467,1.00e-04
